temp_difference,machine_power,wear_strain,tool_wear_min,quality,machine_failure
10.800000000000011,49963.200000000004,6148.8,183,M,0
9.5,59663.2,7190.4,168,M,0
11.399999999999977,56456.399999999994,3057.6,84,M,0
11.400000000000034,84803.0,2599.7999999999997,42,L,0
11.0,68975.90000000001,2755.3,59,M,0
10.699999999999989,57640.0,7800.0,195,L,0
9.600000000000023,41917.5,1777.5,79,L,0
9.699999999999989,46233.6,3121.8,121,H,0
8.800000000000011,69030.0,4399.2,94,L,0
11.100000000000023,59328.5,3773.0,98,L,0
8.5,73901.3,4232.0,80,H,0
11.300000000000011,57756.4,6258.200000000001,166,H,0
11.199999999999989,46980.4,1072.0,40,L,0
9.900000000000034,52154.100000000006,208.20000000000002,6,M,0
11.0,71788.0,5921.2,113,L,0
9.199999999999989,65110.50000000001,3339.0,70,L,0
9.0,77191.2,11019.199999999999,194,L,1
9.899999999999977,57669.299999999996,4070.2999999999997,101,L,0
11.199999999999989,84439.2,724.8,12,L,0
11.400000000000034,57481.6,6329.599999999999,172,L,0
9.5,37994.8,564.0,30,L,0
9.100000000000023,66735.0,3510.0,78,L,0
11.0,53726.4,4401.6,131,L,0
12.100000000000023,66518.40000000001,0.0,0,L,0
11.5,65561.40000000001,5491.8,113,L,0
10.800000000000011,45946.6,3988.6,154,H,0
10.199999999999989,60299.5,8466.0,204,M,0
9.299999999999955,53498.8,2054.0,65,L,0
11.200000000000045,64816.799999999996,5544.799999999999,116,L,0
7.800000000000011,69844.5,5445.0,110,M,0
10.800000000000011,61074.0,7776.0,192,M,0
9.700000000000045,79012.59999999999,5317.599999999999,92,L,0
9.0,58680.0,6084.0,169,L,0
8.699999999999989,66947.5,8253.199999999999,188,L,0
11.800000000000011,73753.6,6378.400000000001,119,L,0
8.599999999999966,66221.6,8165.6,173,L,0
9.800000000000011,72806.4,9100.8,192,L,0
11.0,59017.50000000001,2399.4,62,L,0
8.899999999999977,63685.2,4905.599999999999,112,M,0
9.300000000000011,67053.0,511.5,11,L,0
9.699999999999989,71851.6,10783.0,205,L,0
10.899999999999977,75270.6,1367.6000000000001,26,M,0
11.199999999999989,58393.99999999999,1164.0,30,L,0
9.400000000000034,63560.6,6089.4,153,L,0
8.699999999999989,46340.0,4760.0,170,H,0
11.600000000000023,56921.899999999994,4013.5,115,L,0
11.199999999999989,59598.0,4039.2000000000003,102,M,0
9.599999999999966,70085.4,5024.599999999999,97,L,0
10.0,62582.0,7636.0,184,L,0
11.300000000000011,60012.200000000004,2826.8,74,L,0
9.399999999999977,66887.59999999999,5779.8,117,L,0
9.300000000000011,70320.8,9760.0,200,L,0
10.699999999999989,36557.399999999994,3445.2,198,M,0
11.699999999999989,61200.0,8240.0,206,M,0
9.300000000000011,62092.8,3366.0,85,L,0
9.899999999999977,58726.8,3445.2000000000003,87,L,0
9.300000000000011,70319.40000000001,4427.0,95,M,0
11.100000000000023,63621.799999999996,4732.2,99,L,0
9.0,66896.0,361.6,8,L,0
8.099999999999966,82444.5,236.4,4,M,0
11.100000000000023,59297.0,9298.4,236,L,0
11.399999999999977,35557.200000000004,2390.4,144,L,0
9.0,82294.8,2037.0000000000002,30,H,0
9.5,50142.6,6573.0,210,M,0
10.899999999999977,90041.2,8867.2,136,M,1
11.200000000000045,85648.2,10094.7,161,H,0
9.800000000000011,66368.0,4440.8,91,L,0
9.5,66149.9,1580.7,33,L,0
10.300000000000011,42110.4,3868.8,156,H,0
7.899999999999977,51358.8,6874.8,204,M,0
9.099999999999966,60827.399999999994,0.0,0,M,0
8.5,64700.9,2738.9,61,M,0
9.300000000000011,57794.7,3638.4999999999995,95,L,0
11.099999999999966,78039.4,7675.0,125,L,0
11.399999999999977,46759.6,4948.400000000001,178,L,0
11.100000000000023,57462.799999999996,543.1999999999999,14,H,0
10.800000000000011,57113.6,4894.4,133,M,0
11.100000000000023,57545.600000000006,1372.0,35,L,0
9.300000000000011,78343.2,4687.2,84,H,0
11.200000000000045,75288.59999999999,8864.0,160,M,0
10.300000000000011,58022.700000000004,3706.7000000000003,101,M,0
7.800000000000011,42676.0,4698.9,207,M,0
8.800000000000011,63028.2,1795.8,41,M,0
8.5,42358.4,421.6,17,L,0
7.900000000000034,72187.5,8452.5,161,M,1
9.300000000000011,52959.2,0.0,0,L,0
10.100000000000023,69345.1,1563.0,30,L,0
8.800000000000011,55456.1,3175.9,91,M,0
11.399999999999977,54079.2,7099.2,204,L,0
8.899999999999977,62889.4,2679.6,66,L,0
10.0,74985.3,3549.0,70,H,0
9.899999999999977,59171.0,3515.5,89,M,0
9.5,63901.200000000004,3378.4,82,L,0
9.900000000000034,68901.3,8162.700000000001,161,L,0
10.5,54056.799999999996,6448.4,188,M,0
11.099999999999966,67417.5,2424.0,48,M,0
9.0,36292.6,3017.8,191,L,0
11.0,68322.1,3969.5000000000005,85,H,0
8.199999999999989,57114.399999999994,3257.1,99,L,0
11.199999999999989,52768.0,6970.0,205,M,0
8.899999999999977,74151.0,3156.5,59,L,0
11.300000000000011,49507.200000000004,5932.8,206,M,0
9.300000000000011,69482.4,2986.7999999999997,57,L,0
10.399999999999977,67574.0,184.0,4,L,0
11.5,53312.0,4096.0,128,L,0
9.5,60065.0,2296.0,56,L,0
10.300000000000011,60973.899999999994,6448.0,160,L,0
11.0,58249.8,3819.0000000000005,95,L,0
10.900000000000034,59737.5,8991.0,222,L,1
10.899999999999977,56176.8,5446.8,153,L,0
11.199999999999989,48629.7,1534.5,55,L,0
8.900000000000034,56375.7,2644.2,78,L,0
10.199999999999989,56948.5,4192.3,113,L,0
10.899999999999977,64870.399999999994,1388.8,31,M,0
9.600000000000023,44769.200000000004,1770.0,75,L,0
9.700000000000045,63272.299999999996,2045.0,50,H,0
9.900000000000034,66114.4,5614.4,116,L,0
9.900000000000034,59093.1,2030.3999999999999,48,L,0
9.599999999999966,55276.100000000006,1227.6000000000001,36,L,0
9.300000000000011,78642.4,1397.2,28,M,0
10.800000000000011,58735.799999999996,7489.799999999999,171,L,0
9.699999999999989,10966.8,216.6,57,L,1
11.300000000000011,45725.6,683.1999999999999,28,L,0
8.800000000000011,59731.200000000004,6807.6,186,L,0
8.100000000000023,37111.0,1870.0,110,L,0
10.699999999999989,73594.2,3996.2999999999997,77,H,0
11.099999999999966,61327.2,80.8,2,L,0
9.5,79750.0,7425.0,135,L,0
9.399999999999977,45362.9,5060.0,200,L,0
9.199999999999989,42749.8,3226.4,148,L,0
8.0,60581.4,8080.200000000001,201,M,0
10.5,68879.2,9716.2,202,L,0
10.5,66169.59999999999,7615.999999999999,170,L,0
10.900000000000034,59107.2,7545.599999999999,192,L,0
11.199999999999989,46496.8,1117.2,42,M,0
9.900000000000034,56716.799999999996,1190.3999999999999,31,H,0
9.300000000000011,61698.0,8988.0,214,L,0
11.199999999999989,60939.0,805.2,22,L,0
9.700000000000045,64681.6,3804.7999999999997,82,M,0
9.300000000000011,77687.6,4869.0,90,L,0
9.300000000000011,75076.1,4115.900000000001,79,L,0
7.800000000000011,68402.0,8464.0,184,L,0
10.800000000000011,67116.0,3617.6,76,M,0
9.899999999999977,42713.0,4331.8,179,M,0
8.399999999999977,57898.4,5644.8,144,L,0
11.0,74226.0,9345.0,175,M,0
9.600000000000023,46431.9,4410.900000000001,169,L,0
11.5,58506.700000000004,1632.4,44,L,0
9.399999999999977,54487.6,4761.4,133,L,0
10.5,44362.2,2247.0,105,L,0
10.0,62114.799999999996,2884.2,69,L,0
10.900000000000034,47209.5,1963.6999999999998,73,H,0
10.699999999999989,56309.4,738.0,20,M,0
10.0,69222.0,4233.0,85,M,0
11.100000000000023,64993.5,7293.0,170,L,0
10.899999999999977,58200.200000000004,1349.8000000000002,34,M,0
9.599999999999966,50751.7,5706.0,180,L,0
9.5,67885.5,5210.400000000001,104,M,0
11.5,66883.3,8163.1,181,M,0
11.0,59121.6,959.2,22,L,0
10.5,72861.09999999999,10713.3,201,M,0
11.199999999999989,37024.200000000004,2854.2000000000003,142,L,0
9.100000000000023,68703.5,6233.8,142,L,0
9.199999999999989,61354.799999999996,1324.8,32,L,0
8.600000000000023,58161.2,5238.0,135,L,0
11.100000000000023,67935.4,887.4,18,L,0
9.300000000000011,57022.700000000004,6937.7,187,L,0
9.300000000000011,55786.5,4347.0,126,L,0
10.900000000000034,56698.4,5460.4,146,L,0
9.699999999999989,67184.1,2413.8,54,M,0
10.300000000000011,40758.299999999996,2256.2999999999997,109,L,0
11.099999999999966,65042.8,1808.0,40,H,1
11.400000000000034,70834.0,9041.5,169,H,0
9.399999999999977,56497.200000000004,71.2,2,M,0
9.699999999999989,73442.6,10742.800000000001,214,M,0
8.5,48184.5,791.7,29,L,0
9.399999999999977,67320.0,3555.0,79,M,0
8.699999999999989,51204.0,1666.0,49,L,0
10.899999999999977,64523.8,6625.400000000001,157,L,0
9.199999999999989,60831.0,0.0,0,L,0
9.0,75190.5,6629.7,123,L,0
9.5,65973.59999999999,6446.4,158,M,0
9.400000000000034,64464.799999999996,7320.0,150,L,0
11.300000000000011,67075.5,6776.7,147,M,0
9.799999999999955,64627.99999999999,5307.2,124,H,0
9.599999999999966,55037.299999999996,5584.0,160,M,0
9.899999999999977,63876.3,9074.1,203,M,0
8.0,59329.0,1501.0,38,H,0
11.299999999999955,59994.0,3030.0,75,H,0
9.299999999999955,73360.8,7893.6,143,H,0
11.399999999999977,51160.4,4076.4,129,L,0
10.800000000000011,54257.00000000001,7144.400000000001,212,L,0
8.800000000000011,65892.0,820.8000000000001,18,M,0
10.799999999999955,67284.0,5544.0,110,M,0
9.5,47693.1,955.5,35,H,0
11.5,51810.0,720.0,24,L,0
9.699999999999989,72628.2,1177.5,25,L,0
11.699999999999989,63845.700000000004,6205.400000000001,142,M,0
11.400000000000034,52142.4,4896.0,160,H,0
9.300000000000011,39747.4,1136.8,56,L,0
10.399999999999977,38029.0,1615.0,95,H,0
10.300000000000011,62749.8,4558.2,107,L,0
9.400000000000034,62129.600000000006,6262.400000000001,152,M,0
9.699999999999989,66736.8,4633.2,99,M,0
9.300000000000011,60489.5,6457.4,166,M,0
11.600000000000023,60775.2,6458.4,156,H,0
10.800000000000011,62957.0,5253.1,131,L,0
9.600000000000023,59862.4,2579.2000000000003,62,L,0
11.0,75577.7,2542.7000000000003,47,M,0
8.300000000000011,74267.5,5551.8,114,H,0
8.700000000000045,55882.8,6292.8,184,L,0
9.600000000000023,63233.799999999996,998.1999999999999,23,H,0
9.400000000000034,69988.5,3399.0,66,L,0
11.199999999999989,48009.6,1612.8,56,L,0
9.099999999999966,53357.200000000004,4965.0,150,M,0
8.399999999999977,71361.8,7991.3,157,L,0
9.799999999999955,53280.0,224.0,7,L,0
10.800000000000011,67170.4,8037.099999999999,179,L,0
11.399999999999977,54908.0,6771.0,183,L,0
9.399999999999977,55382.6,2899.7999999999997,81,M,0
10.0,64132.5,9052.5,213,L,0
9.399999999999977,77364.4,5541.4,103,L,0
11.099999999999966,35591.9,2841.7,181,L,0
9.599999999999966,56518.00000000001,8110.700000000001,221,L,0
11.399999999999977,62046.600000000006,1293.6000000000001,28,M,0
9.399999999999977,60258.0,5768.5,139,H,0
10.0,71925.0,5617.5,107,L,0
9.900000000000034,89275.9,1246.0,20,L,1
11.300000000000011,51439.4,4913.8,158,L,0
11.300000000000011,54489.6,2855.2,83,L,0
10.699999999999989,60158.5,5411.5,137,L,0
10.5,58506.700000000004,0.0,0,H,0
9.300000000000011,56778.600000000006,6158.8,178,M,0
9.699999999999989,63450.799999999996,2951.2,68,L,0
11.200000000000045,56722.6,5308.599999999999,127,M,0
10.699999999999989,99980.40000000001,12968.800000000001,172,L,1
10.100000000000023,63354.2,2849.7,69,L,0
10.100000000000023,56448.0,3312.0,92,L,0
8.900000000000034,67415.0,339.5,7,H,0
11.0,35310.0,709.5,43,H,0
11.199999999999989,66690.0,570.0,12,M,0
9.300000000000011,50568.600000000006,5162.6,166,H,0
11.099999999999966,43293.6,3729.6,148,L,0
10.099999999999966,52510.4,5505.6,186,L,0
9.5,52738.2,1906.1999999999998,54,M,0
9.300000000000011,54114.0,3514.3,113,L,0
11.300000000000011,58972.2,7381.5,185,M,0
11.0,66929.5,7993.7,169,L,0
9.099999999999966,58618.0,869.0,22,M,0
9.900000000000034,53578.0,3738.0,105,M,0
8.899999999999977,56037.6,7843.2,228,H,1
9.600000000000023,54809.399999999994,400.79999999999995,12,L,0
9.300000000000011,48592.8,1193.4,39,L,0
11.5,55389.0,5994.0,162,H,0
9.300000000000011,65618.0,3400.8,78,H,0
10.099999999999966,66792.59999999999,2994.6,69,M,0
8.199999999999989,57567.3,3261.8,94,M,0
11.300000000000011,57603.0,4953.0,127,L,0
9.5,52111.0,2604.0,84,M,0
11.300000000000011,68463.2,7445.599999999999,164,M,0
9.599999999999966,44907.5,797.5,29,L,0
11.099999999999966,50451.0,871.0,26,L,0
11.399999999999977,48760.9,5461.900000000001,193,M,0
11.5,69125.4,8353.8,182,L,0
9.400000000000034,66927.5,6555.0,138,H,0
11.400000000000034,49786.0,6169.0,199,L,0
9.300000000000011,70424.90000000001,248.5,5,L,0
11.199999999999989,50250.0,3300.0,110,M,0
8.199999999999989,70196.40000000001,3478.2000000000003,66,H,1
10.300000000000011,71902.59999999999,8085.0,150,M,0
10.099999999999966,67995.3,7927.499999999999,175,H,0
8.099999999999966,44339.200000000004,5939.200000000001,232,L,0
9.699999999999989,70592.59999999999,6965.4,141,L,0
9.199999999999989,74041.0,901.0,17,L,0
10.699999999999989,54708.49999999999,1406.3,41,L,0
11.099999999999966,61473.799999999996,2994.1,79,L,0
9.300000000000011,76583.0,7993.7,143,M,0
11.0,49767.0,3067.4,98,L,0
9.400000000000034,50204.4,6034.8,188,M,0
9.699999999999989,66416.8,5856.0,120,L,0
9.699999999999989,61131.0,8569.0,209,M,0
11.100000000000023,70269.09999999999,5533.0,110,L,0
10.200000000000045,13160.599999999999,657.8,143,L,1
11.599999999999966,40219.0,1757.5,95,M,0
9.800000000000011,41160.0,4074.0,194,L,0
11.299999999999955,52371.9,1606.5000000000002,45,L,0
9.800000000000011,56734.0,5738.0,151,L,0
10.199999999999989,76799.5,4054.1,71,M,0
11.399999999999977,46278.799999999996,5130.799999999999,202,L,0
8.399999999999977,62843.2,7247.8,167,L,0
9.5,57195.0,7158.599999999999,194,L,0
9.0,65380.00000000001,3595.9,77,L,0
9.399999999999977,65838.5,7871.5,173,L,0
11.0,62316.8,624.0,15,M,0
9.399999999999977,69377.59999999999,8960.4,171,L,0
9.699999999999989,50317.2,3628.7999999999997,112,M,0
9.200000000000045,64010.4,8582.400000000001,192,L,0
8.199999999999989,78006.8,8340.0,150,L,0
11.400000000000034,67289.8,10943.5,215,L,0
11.199999999999989,64968.600000000006,1459.5,35,M,0
10.899999999999977,61855.200000000004,4941.6,116,L,0
9.5,63436.6,8212.4,196,L,0
9.200000000000045,58788.3,7962.900000000001,209,L,0
8.899999999999977,69064.2,9223.199999999999,168,M,0
11.399999999999977,56071.200000000004,2269.2000000000003,62,L,0
9.5,61750.0,1748.0,46,M,0
10.900000000000034,44968.8,2238.6,91,M,0
9.100000000000023,78432.90000000001,6641.700000000001,131,H,0
11.0,58125.6,828.0,20,M,0
9.399999999999977,51947.9,7328.3,203,L,0
9.300000000000011,40005.200000000004,3625.6000000000004,176,L,0
7.900000000000034,44341.8,236.70000000000002,9,L,0
9.800000000000011,58613.1,2673.2999999999997,67,L,0
11.300000000000011,72110.4,3984.0,80,M,0
9.900000000000034,85911.7,9282.699999999999,149,L,0
8.900000000000034,51408.0,2050.2000000000003,67,L,0
11.400000000000034,58450.5,6578.3,157,L,0
10.599999999999966,41808.399999999994,1168.3999999999999,46,M,0
11.0,54378.899999999994,6393.599999999999,192,L,0
11.100000000000023,60420.0,4324.8,102,L,0
11.399999999999977,45804.0,1082.3999999999999,41,H,0
8.699999999999989,52281.0,0.0,0,L,0
9.299999999999955,61136.3,4850.700000000001,111,L,0
11.099999999999966,72366.90000000001,10941.0,210,M,0
11.600000000000023,46187.299999999996,457.29999999999995,17,L,0
10.899999999999977,67774.0,2491.0,53,L,0
9.800000000000011,55110.0,6600.0,200,L,0
11.5,53742.1,1909.3,61,M,0
10.699999999999989,58212.0,1078.0,28,M,0
9.300000000000011,74712.0,4329.599999999999,82,M,0
9.600000000000023,68615.4,4904.2,113,M,0
9.300000000000011,60572.9,2331.2999999999997,57,L,0
9.400000000000034,70946.40000000001,3001.2000000000003,61,H,0
9.900000000000034,43990.899999999994,1557.1999999999998,68,L,0
11.400000000000034,66738.0,8442.0,201,L,0
9.0,68168.8,10204.599999999999,197,M,0
10.100000000000023,55130.6,6900.6,186,L,0
11.400000000000034,65869.2,1641.6,32,M,0
9.5,82348.0,1606.5,27,L,0
10.899999999999977,57610.0,6720.0,192,L,0
9.300000000000011,49383.0,3215.5,109,M,0
8.800000000000011,66663.59999999999,3066.0,70,L,0
8.099999999999966,59187.6,3408.5,85,H,0
10.0,68199.59999999999,1304.1,27,L,0
8.600000000000023,53291.0,5329.1,161,L,0
9.5,63050.399999999994,189.0,5,L,0
11.400000000000034,59401.00000000001,6685.000000000001,175,L,0
10.699999999999989,47956.8,3899.4,134,M,0
8.5,65904.0,3504.0,73,M,1
9.0,59194.799999999996,8240.4,218,L,0
9.5,67059.6,7330.8,149,M,0
10.300000000000011,56408.8,4076.8,104,L,0
10.0,64552.49999999999,2174.3999999999996,48,L,0
10.199999999999989,73702.3,3592.7999999999997,72,L,0
9.199999999999989,60024.799999999996,1170.3999999999999,28,L,0
10.0,60339.299999999996,2188.8999999999996,53,M,0
11.199999999999989,52833.0,3597.0,109,L,0
11.100000000000023,64195.3,4195.200000000001,96,H,0
11.399999999999977,57012.100000000006,6627.700000000001,191,L,0
11.099999999999966,58751.0,3888.5,101,L,0
9.600000000000023,40963.2,3365.9999999999995,165,L,0
10.800000000000011,73227.0,1709.4,37,H,0
10.100000000000023,53943.4,1298.5,35,L,0
9.899999999999977,77949.40000000001,1798.4,32,M,0
11.5,70858.6,2314.2000000000003,42,L,0
10.099999999999966,58591.8,2554.2000000000003,66,M,0
10.0,64670.4,2678.4,62,L,0
10.800000000000011,64413.8,7079.400000000001,162,L,0
8.5,49608.0,5469.6,172,L,0
8.5,65360.0,3784.0,88,M,0
8.800000000000011,60361.2,6334.2,153,M,0
9.600000000000023,47144.0,3947.6,139,L,0
9.5,48395.200000000004,4768.0,160,L,0
8.100000000000023,84651.59999999999,7170.9,123,H,0
10.899999999999977,64090.00000000001,2784.6000000000004,63,L,0
9.700000000000045,50232.00000000001,3799.6000000000004,118,L,0
10.100000000000023,48708.5,1159.0,38,L,0
8.0,80664.6,1096.3,19,L,0
9.799999999999955,54054.7,4770.5,145,L,0
10.100000000000023,57507.3,1299.6000000000001,36,M,0
9.599999999999966,53380.0,1054.0,31,L,0
9.400000000000034,52440.0,5928.0,195,M,0
10.099999999999966,69743.0,3783.0,78,L,1
9.5,80110.8,9941.6,172,L,0
11.399999999999977,64032.0,2016.0,42,L,0
11.100000000000023,51990.4,1865.6000000000001,53,M,0
8.5,51763.8,5285.5,155,L,0
8.0,58558.5,5467.0,142,L,0
11.400000000000034,72661.40000000001,6560.400000000001,132,L,0
9.300000000000011,44007.3,5078.7,209,L,0
9.800000000000011,57944.9,565.5,15,L,0
8.399999999999977,60785.1,0.0,0,M,0
9.5,67070.6,10851.1,221,L,0
9.300000000000011,68641.8,5842.900000000001,119,L,0
8.699999999999989,57050.8,5442.6,141,H,0
11.400000000000034,55650.0,5973.1,161,L,0
9.0,75569.2,5425.2,99,L,0
9.199999999999989,64869.6,1494.8999999999999,33,M,0
11.399999999999977,49946.600000000006,4167.400000000001,134,L,0
8.600000000000023,47712.9,881.1,33,M,0
8.100000000000023,56135.5,1263.5,35,M,0
11.100000000000023,60380.4,1206.0,30,L,0
9.199999999999989,75040.0,7280.0,130,L,0
9.300000000000011,38908.8,3474.0,180,H,0
11.299999999999955,48749.4,2893.8,91,L,0
11.399999999999977,58995.200000000004,3414.4,97,M,0
11.0,46270.399999999994,3130.8999999999996,131,L,0
8.5,50928.8,6972.000000000001,210,H,0
10.900000000000034,61692.6,1969.3999999999999,43,L,0
9.300000000000011,62198.399999999994,3135.0,75,L,0
11.300000000000011,54721.9,173.5,5,H,0
11.300000000000011,58133.600000000006,5997.6,153,L,0
9.600000000000023,68742.40000000001,5417.200000000001,116,M,0
9.0,53456.49999999999,4586.599999999999,142,H,0
11.100000000000023,66547.4,4809.0,105,H,0
9.300000000000011,75042.09999999999,1714.3,31,M,0
9.5,76937.8,11689.6,208,L,1
11.199999999999989,44934.4,1414.3999999999999,52,L,0
9.699999999999989,59986.0,3471.0,78,L,0
9.900000000000034,46898.0,5004.2,191,M,0
9.399999999999977,80515.59999999999,6380.0,100,L,0
9.300000000000011,62418.4,7170.900000000001,159,L,0
9.400000000000034,58659.2,3017.6,82,H,0
9.300000000000011,48393.3,4219.5,145,L,1
9.300000000000011,58020.3,5881.200000000001,156,M,0
11.099999999999966,67228.0,6860.0,140,L,0
9.5,72652.8,8659.199999999999,164,L,0
9.699999999999989,49660.2,2143.2,76,L,0
10.800000000000011,56026.3,3103.1,91,L,0
9.800000000000011,49538.0,4309.0,139,L,0
11.200000000000045,62305.0,7947.5,187,L,0
8.900000000000034,55193.600000000006,2886.4,82,M,0
11.300000000000011,60102.0,4578.0,109,H,0
9.699999999999989,43589.200000000004,1628.4,69,L,0
11.300000000000011,61810.2,1159.2,28,L,0
9.299999999999955,69686.4,5319.2,109,L,0
11.0,39633.299999999996,4384.799999999999,232,M,1
11.599999999999966,67900.0,9942.5,205,M,0
10.5,70507.6,1276.6000000000001,26,L,0
10.300000000000011,54347.4,0.0,0,L,0
11.399999999999977,47113.200000000004,1545.6000000000001,56,H,0
10.899999999999977,51829.600000000006,4736.0,160,L,0
9.5,67412.8,9630.4,208,L,0
11.100000000000023,47883.6,3848.8,136,L,0
9.699999999999989,70678.8,8613.0,165,L,0
10.199999999999989,49296.600000000006,5967.0,195,L,0
11.700000000000045,53295.0,7293.0,221,H,0
9.299999999999955,55344.3,1909.6000000000001,56,L,0
8.699999999999989,42904.8,2572.4,109,M,0
9.899999999999977,58193.200000000004,6281.400000000001,174,H,0
10.899999999999977,71295.0,9996.0,204,L,0
10.5,72280.0,6812.0,131,H,0
11.800000000000011,53784.00000000001,929.6000000000001,28,L,0
9.600000000000023,52002.0,4989.599999999999,154,L,0
9.0,47895.0,278.09999999999997,9,L,0
8.800000000000011,67048.0,1113.6,24,M,0
11.199999999999989,73947.3,4057.2,84,M,0
10.0,42482.0,528.0,24,L,0
10.700000000000045,50544.0,4461.599999999999,143,M,0
9.699999999999989,67708.90000000001,6628.5,135,L,0
9.0,53199.299999999996,5693.799999999999,166,H,0
9.400000000000034,61266.899999999994,3189.6,72,L,0
8.199999999999989,62545.7,9339.199999999999,208,L,0
8.600000000000023,48444.4,3737.3,133,L,0
7.800000000000011,56964.700000000004,2262.0,60,L,0
9.300000000000011,52942.4,5705.0,175,L,0
9.899999999999977,60085.0,6895.0,175,L,0
9.700000000000045,68404.6,6956.400000000001,132,L,0
9.5,66364.8,7938.8,178,L,0
9.300000000000011,60307.5,5822.5,137,M,0
9.100000000000023,62120.0,3520.0,88,L,0
11.399999999999977,56291.00000000001,0.0,0,L,0
10.5,79154.59999999999,7002.8,122,M,0
9.699999999999989,50298.0,1090.8,36,L,0
9.0,60312.0,4620.0,110,H,0
11.199999999999989,67518.0,0.0,0,M,0
10.399999999999977,68726.9,425.7,9,M,0
9.899999999999977,70415.8,9709.0,190,L,0
9.300000000000011,68676.0,5335.0,110,M,0
11.199999999999989,36825.2,3371.2,196,M,0
11.399999999999977,47569.399999999994,5722.2,198,M,0
11.200000000000045,44772.0,1943.4,79,L,0
11.199999999999989,60264.00000000001,7551.6,203,M,0
8.0,66639.0,8730.0,180,L,1
9.700000000000045,49488.4,4113.8,134,L,0
11.400000000000034,69555.40000000001,6992.1,153,L,0
10.100000000000023,68161.59999999999,3480.0,75,M,0
10.800000000000011,46576.600000000006,2952.6000000000004,111,M,0
9.400000000000034,46841.0,6479.0,209,L,1
9.199999999999989,41238.0,2038.2,86,L,0
9.199999999999989,49362.0,3762.0,132,L,0
8.699999999999989,55615.0,1820.0,52,M,0
9.5,53153.200000000004,2556.4,77,L,0
9.800000000000011,63800.0,2227.2,48,L,0
9.800000000000011,73103.8,7238.0,140,L,0
9.0,62971.700000000004,0.0,0,M,0
10.699999999999989,58138.6,3335.2,88,L,0
9.899999999999977,81444.0,8267.800000000001,134,M,0
9.5,58132.8,6055.500000000001,165,M,0
9.5,73870.4,2740.0,50,L,0
8.5,81457.2,2876.4,47,L,1
9.300000000000011,52475.5,4944.5,155,M,0
10.399999999999977,64539.8,4145.2,86,M,0
9.5,64447.8,885.4,19,L,0
11.100000000000023,46928.700000000004,1583.4,58,L,0
9.900000000000034,52116.0,2908.8,96,L,0
8.899999999999977,49831.799999999996,1350.2,43,L,0
8.199999999999989,56355.200000000004,352.0,10,L,0
11.0,68068.0,3168.0,72,M,0
11.0,61582.5,680.0,16,H,0
9.300000000000011,49658.4,5227.2,176,L,0
9.5,50141.5,2369.7999999999997,82,H,0
8.800000000000011,42502.4,1624.0,70,L,0
8.899999999999977,76474.8,6634.8,114,L,0
10.100000000000023,46930.799999999996,4506.599999999999,174,M,0
11.5,35215.1,565.1999999999999,36,M,0
10.799999999999955,73710.0,9396.0,174,H,0
11.100000000000023,65664.90000000001,4233.6,96,L,0
11.399999999999977,63038.0,645.0,15,L,0
9.900000000000034,59656.799999999996,9243.199999999999,218,M,0
9.100000000000023,78487.5,10552.5,201,M,0
9.600000000000023,59316.6,1908.2,47,L,0
9.699999999999989,65436.0,8390.4,184,L,0
9.900000000000034,64018.5,3423.7,73,L,0
9.699999999999989,65554.2,184.4,4,H,0
9.699999999999989,47410.0,2777.5,101,L,0
8.800000000000011,52729.0,3383.5,101,L,0
8.5,75542.4,6917.4,126,L,1
9.199999999999989,65192.0,9604.8,207,L,1
9.299999999999955,65519.299999999996,3845.7999999999997,82,L,0
11.5,49278.299999999996,1274.2,46,M,0
11.399999999999977,57174.0,4875.0,125,M,0
9.300000000000011,44431.600000000006,3638.6000000000004,161,L,0
9.699999999999989,76805.09999999999,7631.099999999999,139,L,0
9.699999999999989,54093.799999999996,1933.1999999999998,54,M,0
11.0,61504.49999999999,3694.2,94,H,0
11.0,50086.4,2438.1,81,L,0
9.5,72261.0,4828.5,87,H,0
11.0,46758.4,1882.7,67,L,0
11.199999999999989,59826.0,5031.0,129,L,0
8.5,58172.4,3405.6,86,L,0
10.5,57178.600000000006,5027.900000000001,137,H,0
8.199999999999989,67594.8,12339.6,226,L,1
10.5,56476.5,6589.5,191,H,0
9.399999999999977,69225.8,8935.6,178,H,0
11.100000000000023,51402.6,66.8,2,L,0
9.399999999999977,62352.4,7244.6,178,M,0
9.399999999999977,69457.7,4919.7,93,L,0
8.400000000000034,69892.0,1919.0,38,L,0
11.199999999999989,90072.6,0.0,0,L,1
9.300000000000011,45081.600000000006,2944.0,115,L,0
8.900000000000034,67970.09999999999,9388.4,196,L,0
9.600000000000023,62607.6,734.4,16,L,0
11.0,50358.6,787.8000000000001,26,M,0
8.400000000000034,61541.2,5642.0,130,H,0
9.099999999999966,65184.600000000006,5301.900000000001,129,M,0
11.199999999999989,37748.6,2058.7000000000003,119,H,0
9.100000000000023,64821.0,9579.0,206,L,0
9.699999999999989,57637.5,225.0,6,M,0
9.300000000000011,67334.4,6003.2,134,L,0
10.400000000000034,61920.0,6364.0,148,L,0
9.299999999999955,79821.8,1560.6,27,L,0
9.600000000000023,62718.6,6658.2,162,L,0
10.899999999999977,49429.1,1377.1000000000001,47,L,0
11.400000000000034,51546.0,2772.0,84,L,0
